Amistad|Brooklyn Cowboys|Coy, Benjamin|Miles Davis||Folk Music In Sweden (Series)|Tim Gadban|John Hahn|||Kittyhawk|Alan Jay Lerner|John Mitchum|||Planxty||Revels Chorus|Al Stricklin|Trian|||Linda Waterfall|||
Tartan Amoebas|Brooks & Dunn ; http://www.Brooks-Dunn.com/|Coyotes|Seth Davis||Folk Song America: A Smithsonian Collection (Series)|Gaelic Psalms From Lewis|Hair Of The Dog (Irish Folk)||Mason Jennings ; http://www.masonjennings.com|Marcel Klasen|Les Negresses Vertes|Barry Mitterhoff|||Play Me A Polka||Revolutionary Army of the Infant Jesus|String Cheese Incident|Ed Trickett|||Waterson Carthy|||
Bob Amos|Garth Brooks ; http://www.planetgarth.com/|Billy 'Crash' Craddock|Stephen Allen Davis||Folk Songs Of North?East Scotl|Gaelic Storm|Ed Haley|||Jeff Klein|Leslie Ritter & Scott Petito|Katsuyuki Miyazaki|||Playing With Fire||Malvina Reynolds|Stripling Brothers|Trisan|||Lal Waterson|||
Amsel, Beth|Big Bill Broonzy|Paul Craft|Kyle Davis||Folked Again||John Haley?Walker|||Jess Klein|Jackie Leven|Bill Mize|||Ploughman's Lunch||Paddy Reynolds|Chuck Strong|Tony Trischka|||Mike Waterson|||
Merrie Amsterburg|Brother Boys|Floyd Cramer|John Davison||Folklore Aus (Series)|Jon Gailmor|Carla Hall|||Klezmatics|Margot Leverett|Mocedades|||Pogues, The ; http://www.pogues.com/||RFD Boys|Alice Stuart|Trischka/Keith/Fleck|||Norma Waterson|||
Amy & Leslie|Brother Phelps|Dan Crary|||Folkmusic From Scotland|John Manus Gallagher|Tammany Hall NYC||J 45 |Klezmer Conservatory Band|Duke Levine|Hugh Moffatt|||Barry Louis Polisar||Rhianon|Bryan Stuart|The Trouble with Sweeney|||Waterson/Knight|||
Anam|Brother Trucker|Craven, Cyndi|Jill Dawson||David Folks|Annie Gallup|Kerry Hallam||Jackfield Riverbillies |Massel Klezmorim|Levy/Ostroushko|Katy Moffatt|||Polish Mountain Fiddle Music Series||Kimmie Rhodes|Marty Stuart ; http://www.martyparty.com/|Ernest Troost|||Watersons|||
anamude|The Brotherhood Of The Rose|Red Cravens & The Bray Brothers|Julian Dawson||Folkscene Collection (Series)|Peter Gallway|Halleluya||Jackson, Nathan Lee |Rabbi Jonathan Kligler|Laurie Lewis|The Moffatts ; http://www.moffatthigh.com|||Poor Clares, The ; http://www.poorclares.com||Will Rhodin|Dave Stuckey|Trotter Trio|||Waterworks|||
Anao Atao|Brothers Figaro|Jimmy Crawford|Dennis Day||Folkstyles Of Mexico & Columbi|James Galway|Gerry Hallom||Jackson, Stonewall |Klingon Klezmer|Libana|Mojave 3|||Poozies||Rhodopea Kaba Trio|Nat Stuckey|Troubadours Of British Folk (Series)|||Watkins and the Rapiers|||
Raul Anchante|Brown's Ferry Four|Crawford/West|||The Folkways Years (Smithsonian Folkways Series)|Beppe Gambetta|Kieran Halpin||Jae, Jana |Kneeling Down Inside The Gate|Library Of Congress Endangered Music Program (Series)|Molly & The Heymakers|||Popes||Rice Brothers|The Subdudes|Troubadours Of The Folk Era (Series)|||Matt Watroba|||
Ancient & Modern Chinese Music|Alison Brown|Creek Bend|De Danann||Follow That Road|Double Gammon|Ollie Halsall||James, Curtis |Carolyn Kniffin|Lick The Tins|Bruce Molsky|||Wyckham Porteous||Larry Rice|Ben Sullivan|Trout Fishing In America|||The Watson Family|||
Eric Andersen|Clarence "Gatemouth" Brown|Melodie Crittenden|Paco De Lucia||Norman Foote|Vin Garbutt|Neil Hamburger||James, Dave |Cheri Knight|Stuart Liddell|Monroe Brothers|||Jim Pospisil||Tony Rice|Jerry & Tammy Sullivan|Teresa Trull|||Doc Watson ; http://www.docsguitar.com/|||
Ian Anderson|Connie Brown|Critton Hollow|Anne E. DeChant||Steve Forbert|Jerry Garcia|Claire Hamill||James, Joseph |Peter Knight|Andrew Lidgus|Bill Monroe ; http://www.billmonroe.com/|||Jim Post||Rich Pawling's History Alive! Boys|Summer Wages|Jen Trynin|||Helen Watson|||
Jamie Anderson|Brown, Greg|A.J. Croce|Michael DeLalla||Roy Forbes|Bill Garden|Liz Hamill||Jasper Stone |Sharon Knight|Annbjorg Lien|Charlie Monroe|||Postcrypt||Buddy Rich|Sundogs|Vassilis Tsitsanis|||Richard Watson|||
Anderson, Lynn Frances|Hollis Brown|Crocket, Chris|DeLaria/Williamson/Tremblay/Callen||Douglas Ford|Kay Gardner|Hamill/Warren||Jay, Ashley |Knot Fibb'n|Life In The Folk Lane (Series)|Montana Tunesmith|||Potomac Red||Richard & Linda Thompson|Doug Supernaw ; http://www.doug-supernaw.com/|Leslie Tucker|||Weary Hearts|||
Miller Anderson|Hylo Brown|Crooked Jades|Iris DeMent||Forest|Gale Garnett|Hamilton Pool||Jefferson, Paul |Knots & Crosses|Times & Music (Series) Life|Country Dick Montana|||Nic Potter||Sue Richards|Kirk Sutphin|Terry Tufts|||The Weavers|||
Muriel Anderson|Jim Ed Brown|Crooks|Deaf Shepherd||Forever Gold (Series)|Jan Garrett|Claire Hamilton||Jeffreys, Clay |Knucklehead Jug Band|Gordon Lightfoot ; http://www.gordonlightfoot.com/|Patsy Montana|||Nick Potter||Deanie Richardson|Bryan Sutton|Tulla Ceili Band|||The Irish Weavers|||
Anderson/Ramsay|Joe Brown|Cross Canadian Ragweed ; http://www.crosscanadianragweed.com/|Deanta||John Forster|Garth Brooks (Tribute)|Dirk Hamilton||Jim Duff Band, The |Martin Koenig||John Michael Montgomery|||Sean Potts||Kim Richey|Shane Sutton|Turin Brakes|||Jimmy Webb|||
Ando Drom|Junior Brown ; http://www.juniorbrown.com/|Cross Continental Railroad|Dear Old Erin's Isle||Forty Irish Melodies|Marc Gartman|Joan Hamilton||Jim O'Rear And The Wild Horses Band |Spider John Koerner|Lilting Banshee|Melba Montgomery|||Poullard Poullard and Garnier||Bonnie Rideout|Suzanne & Kelly|Huseyin Turkmenler|||Webco Classics (Series)|||
Laurie Andres|Marty Brown|Cross, Mike|Darcie Deaville||Forty?Eighth Highlanders|Gathering Of Nations|Wayne Hamilton||Johner Brothers  |Walt Koken|Lily|Montreux|||Allen Power||Amy Rigby|Swag|Pierce Turner|||Lynn Wedekind|||
Andy & Denise|Paul Brown|Michael Crossman|El Debarge||Fosforito|Jim Gaudet|Hamish Stuart||Johnson, Billy |Fred Koller|Limeliters|Clyde Moody|||Brendan Power||Kathy N. Right|Swan Silvertones|Paddy Tutty|||Weed Music Group|||
Anisa Angarola|Roger Brown|David Crow|Decameron||Foster & Allen|Dick Gaughan|Jan Hammer||Johnson, Carolyn Dawn  |Bonnie Koloc|Bob Lind|Mark Moody|||Pozo?Seco Singers||Rights Of Man|Jimmey Swan|Carr Tweed|||Joe Weed|||
Angel Parra|T. Graham Brown ; http://www.tgrahambrown.com|J.D. Crowe & The New South|Deighton Family||Fotheringay|Mary Gauthier|David Hammond||Jones, Richie |Ken Kolodner||Moonshine Willy|||Prairie Fire||Jim Ringer|Isaac Payton Sweat|Twenty Best Of Today's Folk &|||Wei Li|||
Kim Angelis|Jann Browne|Josh Crowe|Matt Deighton||4 Bitchin' Babes|Frankie Gavin|John Hammond||Jordan, Ron |Konecky/Wilde|Lindisfarne ; http://www.lindisfarne.de/|Moore & Moore|||Tom Prasada?Rao||Laura Risk|Sweethearts Of The Rodeo|Twenty Jukebox Irish Favorites|||Tim Weisberg|||
Aaron Angello|Kirk Browne|Rodney Crowell ; http://www.rodneycrowell.com/|Del Amaro||Four To The Bar|Gavin/Brock|Sandi Hammond||Jr. Gone Wild |Konte & Kuyateh|Linn Barnes and Allison Hampton|Bob Moore|||Jennifer Pratt?Walter||Risk/Tergis|Swingin' Haymakers|Twenty?Five Irish Folk Favorit|||Ilene Weiss|||
Michael Angelo |Susan Browning||Del Rubio Triplets||Kim Fowley|Gavin/Finn|The Hammons Family||Jubal Foster |Kornog|Shura Lipovsky|Charlie Moore|||Prelude|||Keith Sykes|Sean Tyrrell|||Dick Weissman|||
Angels of the North|Browns|Crutchfield, Capt. Sam|Katrien Delavier||Kim & The Rubbertown Fr Fowley|Gavin/Mcglynn/Coffey|Butch Hancock||Judd, Naomi  |The Kossoy Sisters|LisaErika|Christy Moore|||The Prestige/Folklore Years (Series)||||Clay Tyson|||Gillian Welch|||
Darol Anger & Mike Marshall|Bob Brozman|The Cruzarz|Delmore Brothers (Tribute)||Mr. Fox|Ron Gay|Wayne Hancock||Jus Two |Leo Kottke ; http://www.leokottke.com/|Lishner/Weiner|Clay Moore|||Andre Previn||||Ian Tyson ; http://www.iantyson.com/|||Kevin Welch|||
Darol Anger|Brubaker, Evan|Jim Cuddy|Deluxx||Michael Fracasso|Deborah Gee|Hand To Mouth|||Sandor Kovacs|Anne Lister|Dallas Moore|||Pride Of England||River|Blake Shelton ; http://www.blakeshelton.com/||||Sheena Wellington|||
Anjani|Ed Bruce|John Cullum|Demented Are Go||Amy Fradon||Handsome Family|||Ben Krahne|John Lithgow|Daniel Moore|||Pride Of Murray Pipe Band||River Reel|Slim Dusty ; http://www.slimdusty.com.au/||||Emily Wells|||
Ann & Terry Brock|Cliff Bruner|Cullum, Linda|Ben Demerath||Clete Francis|Gemini|Mick Hanly|||Dagmar Krause|Little Bit Of Heaven|Lee Moore|||Whisky Priests||Riverdance (Related Recordings)|Smokie ; http://www.smokie.co.uk/||||Lisandrea Wentland|||
Anne E. DeChant|Kelly Bruner|The Cumberland Highlanders|Dempsey/Leslie||Frank London|Gemini (Children's)|Hannibal|||Alison Krauss|Little Doc Thornton|Nancy Moore|||Gary Primich||Riverside Folklore (Series)|Southern Culture on the Skids ; http://www.scots.com/||||Susan Werner|||
Anne Hill|Cliff Bruner & Texas Wanderers|Chris Cummings|Peter Demuth||Bob Franke|Generations Of Blues (Series)|Eric Hansen (Folk)|||Jeff Krebs|Joe Livoti|Wenn Moore Jr.|||Christine Primrose||Sam Rizzetta|Sparklehorse ; http://www.sparklehorse.com/||||West Of Rome|||
Anneix|Rodger Brunning|Cummings, Michelle|Amy Denio||Franke/Ryder|Generations Of Folk (Series)|Tom Hansen|||Pete Krebs|A.L. Lloyd|Moore/Lydon|||The Prince Edward Island Style Of Fiddling (Series)||Steven Roback|Tommy Shane Steiner ; http://www.tommyshanesteiner.com/||||Jack West|||
Annwn|Don Bruns|Dick Curless|Sandy Denny||Danny Frankel|Genevieve Rainey|Per Hanson|||G. Kremer|Brian Lodge|Allison Moorer ; http://www.allisonmoorer.com/|||Lee Prince||Terry Robb|Amanda Stott ; http://www.amandastottmusic.com/||||Mick West|||
Jay Ansill|Peter Bruntnell|Curtis, Catie|Christine Dente||Joel Frankel|Gentlemen Pipers|Hapa|||Gerard/Ireland Kremer|Frederick Loewe|Cindy Moorhead|||John Prine ; http://www.jpshrine.org/||Robby & Friends|Sunshine Club ; http://www.sunshineclub.net/|||||||
Antje|Brush Arbor|Curtis, Jayme Kelly|Joe Derrane||Alasdair Fraser|Ursula George|Happy Chanukah Songs||||London Symphony Orchestra|Lester Moran & The Cadillac Cowboys|||Maddy Prior||Robert Minden|S.t.u.c. Centenary Album||||Laura Wetzler|||
Anuna|James Bryan|John Curtis|Dervish||Free Hot Lunch|Georgia Sea Island Singers|Happy To Meet|||Viji Krishnan|Lonesome River Band|Craig Moreau|||Chris Proctor||Roberto & Dimitri|SONiA||||What Summer Is Made For (Series)|||
Apache Indian|Jimmy Bryant & Speedy West|Jason Custer|Steve Detray||Skott Freedman|Paul Geremia|Hard Times Come Again No More (Series)|||Jan Krist|Lonesome Val|Bill Morgan|||Chuck Prophet||Andy Roberts|Hank Sable||||Stealers Wheel|||
Dave Apollon|Michael Bryson|Mary Cutrufello|Gerry Devine & the Hi?Beams||Freeloader|Edward Gerhard|Jonny Hardie & Gavin Marwick|||Steve Kritzer|Larry Long|Cass Morgan|||Will Provost||Justin Roberts|Sacred Steel Guitars (Series)||||Cheryl Wheeler|||
Appalachian Hymns|Jim Buchanan|Cwn Annwn|Sydney Devine||Freilachs For Weddings|Mark Germino|Ian Hardie|||Michael Kroll|The Loons|Craig Morgan ; http://www.craigmorgan.com/|||Psamim||Kathryn Roberts|Will Safron||||Erica Wheeler|||
Scott Appel|Buckingham Banjos|Billy Ray Cyrus ; http://www.billyraycyrus.com/|Brian Dewan||Gideon Freudmann|Alice Gerrard|Ronan Hardiman|||John Kruth|Loose Caboose Band|George Morgan|||Rainer Ptacek||Eck Robertson|Bruce Sagan|T C Taylor and his Family Cow |||Wheels Of The World|||
Appendix Out|Jimmy Buckley|Chris Cagle ; http://www.chriscagle.com/|Dewar's Bagpipe Festival||Freyda & Acoustic Atta Tude|Yaron Gershovsky|Andrew Hardin|||Josie Kuhn|Andrew Lorand|Jim Morgan|||Peter Pupping||Jeannie Robertson|Sainkho|Tab Gray |||John Whelan|||
Dan Ar Braz|Buckley, Tim|Lionel Cartwright ; http://www.lionelcartwright.com|||Freyja|Get Folked|Tim Hardin|||Judy Kuhn|Lorraine Duisit & Tom Espinola|Lorrie Morgan ; http://www.lorrie.com/|||Darryl Purpose||Kim Robertson ; http://www.kimrobertson.net/|Buffy Sainte-Marie ; http://www.creative-native.com/|Talese, Kira  |||Mike Whellans|||
Aradhna|Richard Buckner ; http://www.richardbuckner.com/|Peter Case ; http://www.petercase.com/|Alice DiMicele||Kinky Friedman|Billy Gewin|John Wesley Harding|||Kukuruza|Los Andinos|Tom Morrell|||The Push Stars||Mae Robertson|Salaam|Teresa |||When Irish Eyes Are Smiling &|||
Arcady|Buddy Wasisname and The Other Fellers|Marshall Chapman ; http://www.tallgirl.com/|Ani DiFranco ; http://www.righteousbabe.com/ani/||Neil Friedman|Aubrey Ghent|Jack Hardy|||Jim Kweskin|Los Lobos|Gary Morris ; http://www.garymorris.com/|||Putumayo Presents (Series)||A. & The Exertions Robic|Salamander Crossing|Terrell, Bobby Joe  |||Chris While|||
Arco|The Buffalo Club|Kellie Coffey ; http://www.kelliecoffey.com/|Toumani Diabate||Frifot|Ghillies|Chris Harford|||Jim & The Kids Kweskin|Los Rupay|Jenny Morris|||||Robichaud Brothers|Sally Rogers & Claudia Schmidt|Texas Po' Boys, The |||Whippersnapper|||
Jann Arden|Buick Mackane|Stompin` Tom Connors ; http://www.StompinTom.com/|Diamond Accordion Band||From Galway To Dublin|Giants Of The Folk Tradition (Series)|Harpbeat!|||Kyros|Lost & Found|Joni Morris|||||Bradford Robinson|Sam Donahue & His Orchestra|Three of Hearts |||Whiskey In The Jar|||
Pipes Are Calling|Buisson, Libby|Cowboy Junkies|Diatonic Accordian In Brittany||From The Irish Tradition|Todd Gibb|Nick Harper|||Kytarana|Lost Gonzo Band|Lynn Morris|||||Dana Robinson|Les Sampou|Thunder Ridge ||||||
Warren Argo|Edmund Bull||Dick Black & His Dance Band||Front Porch String Band|Gibson & Camp|Roy Harper||||Lotus Bite|Lynn Morris Band|||Peter, Paul & Mary ; http://www.peterpaulandmary.com/||Earl & Others Robinson|Calvin Samuel|Tillis, Mel |||Whistlebinkies|||
Arhoolie Label Classics (Series)|Luke & Jenny Anne Bulla||Dick Hyman||Edith Frost|Bob Gibson|Michael Reno Harrell||||Loudon Wainwright III|R.B. Morris|||||Max Robinson|Paul Sanchez|Tina C |||Josh White Jr.|||
Arkadia ; http://www.arkadia-theband.com/|Bullet For Fidel||Bethany Dick||Julie Frost|Scott Gibson|Emmylou Harris|||Klezmer Conservatory Band ; http://www.klezmerconservatory.com/|Kathleen Loughnane|Cory Morrow|||||Suzzy Roche|Sand Mountain|Tink Bennett and Tailor Made |||Amelia White|||
Arlo Guthrie & Pete Seeger|Jane Bunnett||Hazel Dickens||Cheryl Ann Fulton|Jerry Giddens|Kim & Reggie Harris|||Kol Simcha ; http://www.kolsimcha.com|Love Riot|David Mosher|||||The Roches|Peter Sando|Tittle, Jimmy |||Amy White|||
Joan Armatrading|John Bunzow||Michael Dickes||Furey Brothers|Daniel Gil|Roy Harris |||Ingrid Karklins ; http://www.racethesky.com/|Laura Love ; http://www.LauraLove.net/|Steve & Jenny Moss|||||Rock The Planet (Series)|The Sands Family|Too Country |||Andy White|||
Armenian Ensemble|The Burbanks||Christine Dickinson||Finbar Furey|Vance Gilbert|Rex Harrison|||Mary Karlzen ; http://www.marykarlzen.com/|Sara Lovell|Jonell Mosser|||P Tex ||Rockwell Church|Tommy Sands|Towne Dandies, The |||Don White|||
Armenian Folk Music|Paul Burch||Dickson & Martinez||Finbar & Eddie Furey|Richard Gilewitz|Hart Rouge ; http://www.hartrouge.com/|||Suzy Katz ; http://www.suzikatz.com/|Cindy Lowe|Mountain Heart|||Paige, Allison ||Ted Roddy|Maria Sangiolo|Triggs, Trini |||Jim White|||
Jake Armerding|Sonny Burgess ||Kazakhstan/Dietrich||The Fureys|Steve Gillette|Dan Hart|||Doug Kershaw ; http://www2.dougkershaw.com/dougkershaw/|Jez Lowe|Mud Boy & The Neutrons|||Pale Horse and Rider ||Bob Roden|Sangsters|Tumbleweed |||Josh White|||
Armstrong Family|Wilma Burgess|CT Freeman|Different Shoes||Fureys/Arthur|Will Gillham|Mike Hart||||Trevor Lucas|Ned Mudd & His Rustic Band|||Palumbo, Bob ||Judy Roderick|Maggie Sansone|Tumbleweed Trail |||Nancy White|||
Ann Armstrong|Frenchie Burke|Francis Cabrel|Richard Digance|||Alasdair Gillies|Tim Hart||||Frances Lucey|Mulehead|||Paquette, Jenny ||Libby Roderick|David Santaniello|Turner, Jessica Lynn |||Susan Graham White|||
Caren Armstrong|Ed Burleson|Caern Folk Trio|Digital Cricket|||Anne Lorne Gillies|Alexis Harte||||Lunasa|Moon Mullican|||Parnell, Lee Roy ||Rodgers & Hammerstein|Eddie Santiago|Twin Vision |||The Whiteley Brothers|||
Frankie Armstrong|Burnett/Rutherford|Gregg Cagno|Mark Dignam||Fables, The ; http://www.thefables.com/|Jimmie Dale Gilmore|John Hartford|||Katie, The Cariboo Song Rider |Donal Lunny|Shawn Mullins|||Payne, Jimmy ||Jimmie Rodgers (Pop)|Chrisie Santoni||||Ken Whiteley|||
Louis Armstrong|Billy Burnette|Dennis Cahill|The Dilettantes|||Gordon Giltrap|John & Jamie Hartford|||Kay, Debrah |Manus Lunny|Mullins?Black|||Pekar, Bill ||Roger Jameson and the Jaded Heart Band|Jane Sapp||||Taylor Whiteside|||
Chris Armstrong|Dorsey Burnette|Caledonian Heritage Pipes & Drums|Robert Dillon Ph.D.|||Ginger and Sarah|Hats Off! (Tribute Series)|||Kelley, Irene |Bascom Lamar Lunsford|Bill Mullis|||Pirro, Lisa ||Roger Manning|Sara Hickman||||Cathie Whitesides|||
Linda Arnold|Smiley Burnette|Andrew Calhoun|Steven Dillon|||Emerald Girls Pipe Band|Richie Havens ; http://www.richiehavens.com/|||Kendricks, Ron |Gavin Lurssen|Alan Munde|||Porter, Sheri ||Gamble Rogers ; http://www.gamblerogers.com/|Sarah D||||Barrence Whitfield & The Savages|||
Arranmore|Burnin' Daylight|Christopher Callen|Jim Dime||Farmer's Daughter  |Give Me Home Among The Gum Trees|Ginny Hawker|||Kernaghan, Tania |David Lutken|Marco Antonio Muniz|||Poverty Plainsmen ||Sally Rogers ; http://www.sallyrogers.com/|Sarah's Tree House||||Chris Whitley|||
Around the Hearth|Brent Burns|Michael Callen|Katherine Dines||Farris, Amy |Paddy Glackin|Ted Hawkins|||Kevin Fowler Band |Lydia|Michael Martin Murphey ; http://www.michaelmartinmurphey.com/|||Powell, Philip Dain ||Stan Rogers|Peter Sarstedt||||Karen Whittemore|||
Cliff Art|Brian Burns|Callen/DiFranco/Ian/Love|Disappear Fear||Fever, Cali |Glackin/Hannan|Penny Hay|||KG & The Ranger |Kami Lyle|David Lee Murphy ; http://www.davidlee.com/|||Price, Toni ||Tammy Rogers|Sauceman Brothers||||Wally Whyton|||
Lisa Aschmann|Jethro Burns|Terry Callier|Discovery Channel Music (series)||Fit 2 B Tied |Jack Gladstone|Martin Hayes|||Kickin' Kountry |Joe Lynch|Jack Murphy|||Prosser, James ||Rogers/Bursen|Dudley Saunders||||Wickford Express|||
Karen Ashbrook|Burns Sisters Band, The|Callinan/Shapiro|Diz Disley||Five Chinese Brothers  |Glasgow Police Pipe Band|Meghan Hayes|||Killer Hayseeds, The |Louis Lynch|Jimmy Murphy|||||Jill Rogoff|Savath & Savalas||||Wilco|||
Ashdown, Doug|Richard Burr|Calverley|Distant Oaks||Five Wheel Drive |The Glenside Ceildh Band|Todd Haygood|||King, Michael |Lynnmarie|Anne Murray ; http://www.annemurray.com|||||Childe Rolande|Tanya Savory||||David Wilcox ; http://www.davidwilcox.com/|||
Asheville Area Songwriters|Burros|Hamilton Camp|Dixie Chicks||Flying Burrito Brothers, The  |Steve Glotzer|Ronnie Hayward|||Klaiber, Reese |Lynyrd Skynyrd (Tribute)|My Rifle My Pony & Me|||||Roll & Tumble|Helma Sawatzky||||Wild Mountain Thyme|||
Clarence Ashley|Gary Burton|Carmen Campagne|Dorsey Dixon||Fortunes, The |Godz|Hazel Dickens & Alice Gerrard|||Kolander, Steve  |Matthew Lyon|JD Myers|||||Jim Roll|Emily Saxman||||Jeff Wilkinson|||
Steve Ashley|Burton/Mooney|John Campbell (Blues)|Tsa'ne Do'se||Foster, Radney  |Going Back To Ireland|Joe Heaney|||Kurth & Taylor |Werner Lämmerhirt|Michael M. Myers|||||The Rolling Stones (Tribute)|Emad Sayyah||||Randy Wilkinson|||
Gregory Charles Ashmore|Jeremy Scott Busby|Don Campbell|Alix Dobkin||Fox, Steve |Julie Gold||||||Heather Myles ; http://www.heathermyles.com/|||||Mitch Rolling|Pat Scanlon||||Gene Williams Jr.|||
Susan Ashton|Johnny Bush|Ian Campbell|Dobra Zuby||Franklin, Paul |Karen Goldberg|Heart Of The Gaels||||||||||Ronit Ben?Arie & Sharon Alcalay|Lesley Schatz||||Barbara Williams|||
Ole Ask|Sam Bush|Joanne Campbell|Doc and Merle Watson||Frog Holler |Steve Goldberger & The Fringe Locals|Curtis Heckwolf||||Ladysmith Black Mambazo ; http://www.mambazo.com||||||Linda Ronstadt|Martha Schlamme||||Brooks Williams|||
Asylum Street Spankers|Paul Buskirk|Kate Campbell|Saw Doctors||Froman, Marty |Golden Bough|Hedge School||||Mary Jane Lamond ; http://www.maryjanelamond.com/||||||Rooftop Singers|Mary Schmary||||Dar Williams ; http://darwilliams.com/|||
At The Racket|Carl & Pearl Butler|Nicole Campbell|Anne Dodson||Front Porch Country Band, The |Golden Delicious|Don Heffington||||Lenny Gomulka and Chicago Push ; http://www.chicagopush.com|Marlee MacLeod ; http://www.marleemacleod.com/|||||Jim Rooney|Claudia Schmidt||||John Williams|||
Pete Atkin|Laverne Butler|Rory Campbell|Hank Dogs|||The Golden Gate Gypsy Orchestra Of America And California|Mary Hegarty|||||Natalie Maines ; http://www.nataliemaines.com/|||||Anne Roos|||||Lucinda Williams|||
Chet Atkins|Buttershed Love Pucks|Candlelight Moments (Series)|John Doherty|||Alex Goldfarb|Simeon Hein|||||Menlo Park ; http://www.menlopark.co.uk/|||||The Roots Of Rock (Series)|Lissa Schneckenburger||||Mason Williams|||
Atomic Cafe|Buzz Hummer Band|Candlewyck|Liz Doherty|||Goldman Thibodeaux and Calvin Carriere|Scott Helland|||||Montgomery Gentry ; http://www.montgomerygentry.com/|||||Rose Among Thorns|Eric Schoenberg||||Robin & Linda Williams ; http://www.robinandlinda.com/|||
Adolphe Attia|Jerry Byrd|Cannach|Mick Doherty & Friends|||Richard Goldman|||||Lamont, Mary |Kevin Montgomery ; http://www.kevinmontgomery.com/|||||Cathy Rose|Jessica Schoenberg||||Scott Williams|||
Atwater|Tracy Byrd ; http://www.tbyrd.com/|Cantairi Oga Atha Cliath Choir|Julie Doiron|||Zalman Goldstein|Neal Hellman||||Lancer |Mother Truckers, The ; http://www.themothertruckers.com/|||||Cherokee Rose|Schooner Fare||||Victoria Williams|||
Atwater/Donnelly|The Byrds |Laura Cantrell|Felix Dolan|||Zalman Goldstein|Hemisphere Artists (Series)||||Landygo, Jolene ||||||Clarelynn Rose|The Schramms||||Ann Williamson|||
Au Go?Go Singers||Cantrells|Domestic Science Club|||Chris Good|Hempson||||Langley, David ||||||George Rose|The Schuers||||Bina Williamson|||
Loren Auerbach||Capercaillie ; http://www.capercaillie.co.uk|Jerry Donahue|||Miles Goodman|Dorris Henderson||||Latigo Lace ||||||Tim Rose|Chuck Schwandt||||Cris Williamson|||
|Baker, Clay and The Texas Honky-Tonk Band ; http://www.clayblaker.com/|Carawan Family|Lonnie Donegan|||Steve Goodman|Jimi Hendrix (Tribute)||||Lawler, Douglas  ||||||RoseWynde Flute and Harp Duo|Dan Schwartz|||||||
Auten, Matt|Beck ; http://www.beck.com/|Evan Carawan|Donna The Buffalo|||Goose Creek Symphony|Terri Hendrix||||Lawson, Shannon ||||||Martin Jack Rosenblum|Carla Sciaky||||Robin Williamson|||
Avalon|Bela Fleck and The Flecktones ; http://www.flecktones.com/|Guy Carawan|Dennis Donnelly|||Gooselove & Antara|Julie Henigan||||Lee Bogan & the Rockits ||||||Ellen Rosner|ScotlanD'S Dances & Marches|||||||
Avalon Rising|Bering Strait ; http://www.beringstraitonline.com/|Guy & Evan Carawan|Martin Donnelly|||Gordon Highlanders|Margo Hennebach||||Lee, Rhonda ||||||Billy Ross|Scotland Now||||Tony Williamson|||
Kol Aviv Ensemble|Lisa Hartman Black ; http://www.lisahartman-black.com/|Caribbean Voyage (Series)|Pat Donohue|||James Gordon|Jim Henry||||Lee, Savana ||||||Craig Ross|Scotland On Parade||||Williamson/Fure|||
Fran Avni|Blue Mountain ; http://www.bluemountainmusic.com/|Jean Carignan|Donohue/Heywood/Neale|||John Gorka ; http://www.johngorka.com/|Kevin Henry||||Lee, Tammy ||||||Mark Ross|Bonnie Scotland||||Willie & Lobo|||
Avraham Rosenblum & Diaspora|BR5-49 ; http://www.br5-49.com/|Shlomo Carlebach|Donovan|||Pat Gorman|Judy Henske||||Legacy ||||||Rossavielle|Scotrail Vale Of Atholl Pipe||||Willie T & Doctor X|||
Axton, Hoyt|Hal Bynum ; http://www.halbynum.com|Bob Carlin|Barb Donovan|||Skip Gorman|Sam Hensley||||Legendary Stardust Cowboy  ||||||Leon Rosselson|Scots Guards||||Brian Willoughby|||
Aztec Two?Step||Don Carmen|Tom Donovan|||Kieran Goss|John Herberman||||Leggett, Vince ||||||Chris Rosser|Mike Scott||||Rusty Willoughby|||
||Danny Carnahan|Doodoo Wah|||Dave Goulder|Priscilla Herdman||||Lindsey Sharer & Blackjack ||||||David Roth|Rick Scott||||Willow|||
||Carnahan/Petrie|Dordan|||Matt Gourley|Herdman/Hills/Mangsen||||Lines, Aaron ||||||Justin Roth|Tommy Scott||||Elizabeth Wills|||
Acres, The ; http://www.acresmountain.com/||Tommy Carns|Gabriel Dorman|||Huw Gower|Herdman/Hills/Mangsen||||Lisa Cameron ||||||Patti Rothberg|Scottish & Celtic Music||||Alexander Wilson|||
Alan, Roy ; http://www.royalan.com/||Bob Carpenter||||John Gracie|Here Nor There||||Little Big Town ||||||Rothfield/Carr|Scottish Country Dances||||Chris Wilson|||
Allan, Gary  ||Mary Chapin Carpenter|Jerry Douglas ; http://www.jerrydouglas.com/||||Here's To The Irish||||Lone Prairie ||||||Rough Guide (Series)|The Scottish Fiddle Orchestra||||Joemy Wilson|||
Allen, Lance ; http://www.lanceallenmusic.com/|B-Goes|Carrie Newcomer|John Douglas|||Davy Graham|Heritage||||Lorraine, Donnah |Kimberly M'Carver ; http://www.kimberlymcarver.com/|||||Round Tower Music|Scottish Gas Caledonian Pipe B||||Chris Wilson & Sneetches|||
